split,city,sample,uav_height_m,alpha,beta_buildings_per_km2,gamma_mode_m,component_count,map_area_km2,mean_nonzero_height_m,mean_building_max_height_m,raw_environment,routed_environment,prototype_log_distance
train,Abidjan,sample_00172,109.03768920898438,0.5471959083326684,695.3706553583439,4.579101691609829,183,0.263169,6.533803939819336,5.920639266081847,urban,urban,1.3703712554265755
train,Abidjan,sample_00173,59.965091705322266,0.5471959083326684,695.3706553583439,4.579101691609829,183,0.263169,6.533803939819336,5.920639266081847,urban,urban,1.3703712554265755
train,Abidjan,sample_00174,20.23505973815918,0.5471959083326684,695.3706553583439,4.579101691609829,183,0.263169,6.533803939819336,5.920639266081847,urban,urban,1.3703712554265755
train,Abidjan,sample_00175,42.6837043762207,0.5471959083326684,695.3706553583439,4.579101691609829,183,0.263169,6.533803939819336,5.920639266081847,urban,urban,1.3703712554265755
train,Chefchaouen,sample_04411,55.640071868896484,0.09538737465278965,569.975947015036,5.801016759917331,150,0.263169,8.998174667358398,7.534843017260234,suburban,suburban,0.4252906849269314
train,Chefchaouen,sample_04412,48.23448944091797,0.09538737465278965,569.975947015036,5.801016759917331,150,0.263169,8.998174667358398,7.534843017260234,suburban,suburban,0.4252906849269314
train,Chefchaouen,sample_04413,27.30112075805664,0.09538737465278965,569.975947015036,5.801016759917331,150,0.263169,8.998174667358398,7.534843017260234,suburban,suburban,0.4252906849269314
train,Chefchaouen,sample_04414,210.09693908691406,0.09538737465278965,569.975947015036,5.801016759917331,150,0.263169,8.998174667358398,7.534843017260234,suburban,suburban,0.4252906849269314
train,Chefchaouen,sample_04415,87.2557373046875,0.09538737465278965,569.975947015036,5.801016759917331,150,0.263169,8.998174667358398,7.534843017260234,suburban,suburban,0.4252906849269314
train,Chefchaouen,sample_04416,28.3391056060791,0.08815627980499223,425.58204043789357,6.2529385720881505,112,0.263169,9.237730026245117,8.200598033411163,suburban,suburban,0.6305965509347862
train,Chefchaouen,sample_04417,78.48197174072266,0.08815627980499223,425.58204043789357,6.2529385720881505,112,0.263169,9.237730026245117,8.200598033411163,suburban,suburban,0.6305965509347862
train,Chefchaouen,sample_04418,46.06709671020508,0.08815627980499223,425.58204043789357,6.2529385720881505,112,0.263169,9.237730026245117,8.200598033411163,suburban,suburban,0.6305965509347862
train,Chefchaouen,sample_04419,314.5560607910156,0.08815627980499223,425.58204043789357,6.2529385720881505,112,0.263169,9.237730026245117,8.200598033411163,suburban,suburban,0.6305965509347862
train,Chefchaouen,sample_04420,53.20535659790039,0.08815627980499223,425.58204043789357,6.2529385720881505,112,0.263169,9.237730026245117,8.200598033411163,suburban,suburban,0.6305965509347862
train,Chefchaouen,sample_04421,90.73859405517578,0.03208204613765299,246.98957703984894,7.972432387033646,65,0.263169,11.996403694152832,10.63182696562547,suburban,suburban,1.5894049740102139
train,Chefchaouen,sample_04422,57.542579650878906,0.03208204613765299,246.98957703984894,7.972432387033646,65,0.263169,11.996403694152832,10.63182696562547,suburban,suburban,1.5894049740102139
train,Chefchaouen,sample_04423,31.109848022460938,0.03208204613765299,246.98957703984894,7.972432387033646,65,0.263169,11.996403694152832,10.63182696562547,suburban,suburban,1.5894049740102139
train,Chefchaouen,sample_04424,70.2891616821289,0.03208204613765299,246.98957703984894,7.972432387033646,65,0.263169,11.996403694152832,10.63182696562547,suburban,suburban,1.5894049740102139
train,Chefchaouen,sample_04425,85.08060455322266,0.03208204613765299,246.98957703984894,7.972432387033646,65,0.263169,11.996403694152832,10.63182696562547,suburban,suburban,1.5894049740102139
train,Chefchaouen,sample_04426,134.1324462890625,0.011695906432748537,98.79583081593957,7.031134581096028,26,0.263169,10.443720817565918,9.14093236739819,suburban,suburban,2.9547398120693087
train,Chefchaouen,sample_04427,142.7469482421875,0.011695906432748537,98.79583081593957,7.031134581096028,26,0.263169,10.443720817565918,9.14093236739819,suburban,suburban,2.9547398120693087
train,Chefchaouen,sample_04428,279.01629638671875,0.011695906432748537,98.79583081593957,7.031134581096028,26,0.263169,10.443720817565918,9.14093236739819,suburban,suburban,2.9547398120693087
train,Chefchaouen,sample_04429,33.9025993347168,0.011695906432748537,98.79583081593957,7.031134581096028,26,0.263169,10.443720817565918,9.14093236739819,suburban,suburban,2.9547398120693087
train,Chefchaouen,sample_04430,95.31230163574219,0.011695906432748537,98.79583081593957,7.031134581096028,26,0.263169,10.443720817565918,9.14093236739819,suburban,suburban,2.9547398120693087
train,Chefchaouen,sample_04431,82.0940933227539,0.0496601043435967,208.99118057217987,6.779854836979317,55,0.263169,10.079144477844238,8.955347494645553,suburban,suburban,1.4663102915262347
train,Chefchaouen,sample_04432,57.77056884765625,0.0496601043435967,208.99118057217987,6.779854836979317,55,0.263169,10.079144477844238,8.955347494645553,suburban,suburban,1.4663102915262347
train,Chefchaouen,sample_04433,95.78634643554688,0.0496601043435967,208.99118057217987,6.779854836979317,55,0.263169,10.079144477844238,8.955347494645553,suburban,suburban,1.4663102915262347
train,Chefchaouen,sample_04434,52.653526306152344,0.0496601043435967,208.99118057217987,6.779854836979317,55,0.263169,10.079144477844238,8.955347494645553,suburban,suburban,1.4663102915262347
train,Chefchaouen,sample_04435,75.11881256103516,0.0496601043435967,208.99118057217987,6.779854836979317,55,0.263169,10.079144477844238,8.955347494645553,suburban,suburban,1.4663102915262347
train,Hyderabad,sample_06921,120.72923278808594,0.34708495301498277,748.5684104130806,16.053620744427747,197,0.263169,17.369102478027344,19.392752010810195,urban,urban,0.43441728436974236
train,Hyderabad,sample_06922,324.5230407714844,0.34708495301498277,748.5684104130806,16.053620744427747,197,0.263169,17.369102478027344,19.392752010810195,urban,urban,0.43441728436974236
train,Hyderabad,sample_06923,258.414306640625,0.34708495301498277,748.5684104130806,16.053620744427747,197,0.263169,17.369102478027344,19.392752010810195,urban,urban,0.43441728436974236
train,Hyderabad,sample_06924,192.36061096191406,0.34708495301498277,748.5684104130806,16.053620744427747,197,0.263169,17.369102478027344,19.392752010810195,urban,urban,0.43441728436974236
train,Hyderabad,sample_06925,359.6904602050781,0.34708495301498277,748.5684104130806,16.053620744427747,197,0.263169,17.369102478027344,19.392752010810195,urban,urban,0.43441728436974236
train,Hyderabad,sample_06926,72.95555877685547,0.48726483742386073,1174.150450850974,10.979866882697792,309,0.263169,12.071066856384277,13.609719863601487,urban,urban,1.0302307916800912
train,Hyderabad,sample_06927,56.890052795410156,0.48726483742386073,1174.150450850974,10.979866882697792,309,0.263169,12.071066856384277,13.609719863601487,urban,urban,1.0302307916800912
train,Hyderabad,sample_06928,106.00951385498047,0.48726483742386073,1174.150450850974,10.979866882697792,309,0.263169,12.071066856384277,13.609719863601487,urban,urban,1.0302307916800912
train,Hyderabad,sample_06929,57.30147171020508,0.48726483742386073,1174.150450850974,10.979866882697792,309,0.263169,12.071066856384277,13.609719863601487,urban,urban,1.0302307916800912
train,Hyderabad,sample_06930,117.47956085205078,0.48726483742386073,1174.150450850974,10.979866882697792,309,0.263169,12.071066856384277,13.609719863601487,urban,urban,1.0302307916800912
train,Hyderabad,sample_06931,41.20560836791992,0.3266646147532574,991.7581478061626,11.807260553358304,261,0.263169,13.853029251098633,14.226987075074879,urban,urban,0.7304661663371215
train,Hyderabad,sample_06932,59.59266662597656,0.3266646147532574,991.7581478061626,11.807260553358304,261,0.263169,13.853029251098633,14.226987075074879,urban,urban,0.7304661663371215
train,Hyderabad,sample_06933,53.86492156982422,0.3266646147532574,991.7581478061626,11.807260553358304,261,0.263169,13.853029251098633,14.226987075074879,urban,urban,0.7304661663371215
train,Hyderabad,sample_06934,35.977535247802734,0.3266646147532574,991.7581478061626,11.807260553358304,261,0.263169,13.853029251098633,14.226987075074879,urban,urban,0.7304661663371215
train,Hyderabad,sample_06935,28.83817481994629,0.3266646147532574,991.7581478061626,11.807260553358304,261,0.263169,13.853029251098633,14.226987075074879,urban,urban,0.7304661663371215
train,Hyderabad,sample_06936,230.60989379882812,0.5763710771405447,1063.955101094734,23.455646097299883,280,0.263169,19.803062438964844,27.606485040698733,urban,urban,1.0938324100500894
train,Hyderabad,sample_06937,38.36425018310547,0.5763710771405447,1063.955101094734,23.455646097299883,280,0.263169,19.803062438964844,27.606485040698733,urban,urban,1.0938324100500894
train,Hyderabad,sample_06938,109.21571350097656,0.5763710771405447,1063.955101094734,23.455646097299883,280,0.263169,19.803062438964844,27.606485040698733,urban,urban,1.0938324100500894
train,Hyderabad,sample_06939,57.4615592956543,0.5763710771405447,1063.955101094734,23.455646097299883,280,0.263169,19.803062438964844,27.606485040698733,urban,urban,1.0938324100500894
train,Hyderabad,sample_06940,52.42621612548828,0.5763710771405447,1063.955101094734,23.455646097299883,280,0.263169,19.803062438964844,27.606485040698733,urban,urban,1.0938324100500894
train,Hyderabad,sample_06941,66.6582260131836,0.2396786855594694,961.3594306320274,10.499919843730945,253,0.263169,11.689937591552734,13.57964613786328,urban,urban,0.7778120078491602
train,Hyderabad,sample_06942,201.55615234375,0.2396786855594694,961.3594306320274,10.499919843730945,253,0.263169,11.689937591552734,13.57964613786328,urban,urban,0.7778120078491602
train,Hyderabad,sample_06943,281.5616760253906,0.2396786855594694,961.3594306320274,10.499919843730945,253,0.263169,11.689937591552734,13.57964613786328,urban,urban,0.7778120078491602
train,Hyderabad,sample_06944,212.0587921142578,0.2396786855594694,961.3594306320274,10.499919843730945,253,0.263169,11.689937591552734,13.57964613786328,urban,urban,0.7778120078491602
train,Hyderabad,sample_06945,151.14878845214844,0.2396786855594694,961.3594306320274,10.499919843730945,253,0.263169,11.689937591552734,13.57964613786328,urban,urban,0.7778120078491602
train,Hyderabad,sample_06946,88.76578521728516,0.5289452785092469,1025.9567046270647,13.347653974508018,270,0.263169,11.76251220703125,16.44015788237254,urban,urban,0.9229629528622647
train,Hyderabad,sample_06947,68.60209655761719,0.5289452785092469,1025.9567046270647,13.347653974508018,270,0.263169,11.76251220703125,16.44015788237254,urban,urban,0.9229629528622647
train,Hyderabad,sample_06948,69.13632202148438,0.5289452785092469,1025.9567046270647,13.347653974508018,270,0.263169,11.76251220703125,16.44015788237254,urban,urban,0.9229629528622647
train,Hyderabad,sample_06949,154.61376953125,0.5289452785092469,1025.9567046270647,13.347653974508018,270,0.263169,11.76251220703125,16.44015788237254,urban,urban,0.9229629528622647
train,Hyderabad,sample_06950,123.54817962646484,0.5289452785092469,1025.9567046270647,13.347653974508018,270,0.263169,11.76251220703125,16.44015788237254,urban,urban,0.9229629528622647
train,Hyderabad,sample_06951,59.05508041381836,0.4975776022251861,1109.5531768559367,16.561225771522103,292,0.263169,15.570449829101562,20.785497343703494,urban,urban,0.9493071931182702
train,Hyderabad,sample_06952,60.61161422729492,0.4975776022251861,1109.5531768559367,16.561225771522103,292,0.263169,15.570449829101562,20.785497343703494,urban,urban,0.9493071931182702
train,Hyderabad,sample_06953,60.97932052612305,0.4975776022251861,1109.5531768559367,16.561225771522103,292,0.263169,15.570449829101562,20.785497343703494,urban,urban,0.9493071931182702
train,Hyderabad,sample_06954,102.90213775634766,0.4975776022251861,1109.5531768559367,16.561225771522103,292,0.263169,15.570449829101562,20.785497343703494,urban,urban,0.9493071931182702
train,Hyderabad,sample_06955,73.00719451904297,0.4975776022251861,1109.5531768559367,16.561225771522103,292,0.263169,15.570449829101562,20.785497343703494,urban,urban,0.9493071931182702
train,Hyderabad,sample_06956,49.38614273071289,0.021339899456242945,64.59727399503741,6.356634729686017,17,0.263169,6.831441879272461,8.373659807093004,suburban,suburban,2.90696669782294
train,Hyderabad,sample_06957,198.28350830078125,0.021339899456242945,64.59727399503741,6.356634729686017,17,0.263169,6.831441879272461,8.373659807093004,suburban,suburban,2.90696669782294
train,Hyderabad,sample_06958,81.57860565185547,0.021339899456242945,64.59727399503741,6.356634729686017,17,0.263169,6.831441879272461,8.373659807093004,suburban,suburban,2.90696669782294
train,Hyderabad,sample_06959,109.51875305175781,0.021339899456242945,64.59727399503741,6.356634729686017,17,0.263169,6.831441879272461,8.373659807093004,suburban,suburban,2.90696669782294
train,Hyderabad,sample_06960,78.57022094726562,0.021339899456242945,64.59727399503741,6.356634729686017,17,0.263169,6.831441879272461,8.373659807093004,suburban,suburban,2.90696669782294
train,Hyderabad,sample_06961,66.83419036865234,0.019512176586148063,167.1929444577439,7.096084479512699,44,0.263169,12.849980354309082,8.556661015207117,suburban,suburban,2.222056766122548
train,Hyderabad,sample_06962,88.89155578613281,0.019512176586148063,167.1929444577439,7.096084479512699,44,0.263169,12.849980354309082,8.556661015207117,suburban,suburban,2.222056766122548
train,Hyderabad,sample_06963,195.12632751464844,0.019512176586148063,167.1929444577439,7.096084479512699,44,0.263169,12.849980354309082,8.556661015207117,suburban,suburban,2.222056766122548
train,Hyderabad,sample_06964,123.55081939697266,0.019512176586148063,167.1929444577439,7.096084479512699,44,0.263169,12.849980354309082,8.556661015207117,suburban,suburban,2.222056766122548
train,Hyderabad,sample_06965,49.838829040527344,0.019512176586148063,167.1929444577439,7.096084479512699,44,0.263169,12.849980354309082,8.556661015207117,suburban,suburban,2.222056766122548
train,Hyderabad,sample_06966,80.10475158691406,0.46836443502084213,1147.551573323606,11.534427130685117,302,0.263169,13.083738327026367,14.905140705456008,urban,urban,0.9785952887597267
train,Hyderabad,sample_06967,96.95410919189453,0.46836443502084213,1147.551573323606,11.534427130685117,302,0.263169,13.083738327026367,14.905140705456008,urban,urban,0.9785952887597267
train,Hyderabad,sample_06968,388.9177551269531,0.46836443502084213,1147.551573323606,11.534427130685117,302,0.263169,13.083738327026367,14.905140705456008,urban,urban,0.9785952887597267
train,Hyderabad,sample_06969,83.53980255126953,0.46836443502084213,1147.551573323606,11.534427130685117,302,0.263169,13.083738327026367,14.905140705456008,urban,urban,0.9785952887597267
train,Hyderabad,sample_06970,62.73373031616211,0.46836443502084213,1147.551573323606,11.534427130685117,302,0.263169,13.083738327026367,14.905140705456008,urban,urban,0.9785952887597267
train,Hyderabad,sample_06971,62.2281379699707,0.4458161865569273,1474.3377829455599,10.500308268171677,388,0.263169,12.173187255859375,13.809099782987968,urban,urban,1.2055876296910852
train,Hyderabad,sample_06972,293.6110534667969,0.4458161865569273,1474.3377829455599,10.500308268171677,388,0.263169,12.173187255859375,13.809099782987968,urban,urban,1.2055876296910852
train,Hyderabad,sample_06973,31.80265235900879,0.4458161865569273,1474.3377829455599,10.500308268171677,388,0.263169,12.173187255859375,13.809099782987968,urban,urban,1.2055876296910852
train,Hyderabad,sample_06974,321.98577880859375,0.4458161865569273,1474.3377829455599,10.500308268171677,388,0.263169,12.173187255859375,13.809099782987968,urban,urban,1.2055876296910852
train,Hyderabad,sample_06975,103.67935943603516,0.4458161865569273,1474.3377829455599,10.500308268171677,388,0.263169,12.173187255859375,13.809099782987968,urban,urban,1.2055876296910852
train,Hyderabad,sample_06976,307.05645751953125,0.5563003241263219,892.962316990223,16.902521658881522,235,0.263169,17.54016876220703,21.012577564158338,urban,urban,0.8555253422618325
train,Hyderabad,sample_06977,48.571083068847656,0.5563003241263219,892.962316990223,16.902521658881522,235,0.263169,17.54016876220703,21.012577564158338,urban,urban,0.8555253422618325
train,Hyderabad,sample_06978,278.4365539550781,0.5563003241263219,892.962316990223,16.902521658881522,235,0.263169,17.54016876220703,21.012577564158338,urban,urban,0.8555253422618325
train,Hyderabad,sample_06979,67.02816772460938,0.5563003241263219,892.962316990223,16.902521658881522,235,0.263169,17.54016876220703,21.012577564158338,urban,urban,0.8555253422618325
train,Hyderabad,sample_06980,101.33708953857422,0.5563003241263219,892.962316990223,16.902521658881522,235,0.263169,17.54016876220703,21.012577564158338,urban,urban,0.8555253422618325
train,Hyderabad,sample_06981,410.3109130859375,0.4086385554529599,1246.3474041395455,10.59690119537579,328,0.263169,12.552473068237305,13.858695457621318,urban,urban,1.0249360057109445
train,Hyderabad,sample_06982,81.01836395263672,0.4086385554529599,1246.3474041395455,10.59690119537579,328,0.263169,12.552473068237305,13.858695457621318,urban,urban,1.0249360057109445
train,Hyderabad,sample_06983,301.65216064453125,0.4086385554529599,1246.3474041395455,10.59690119537579,328,0.263169,12.552473068237305,13.858695457621318,urban,urban,1.0249360057109445
train,Hyderabad,sample_06984,32.70442581176758,0.4086385554529599,1246.3474041395455,10.59690119537579,328,0.263169,12.552473068237305,13.858695457621318,urban,urban,1.0249360057109445
train,Hyderabad,sample_06985,70.23004150390625,0.4086385554529599,1246.3474041395455,10.59690119537579,328,0.263169,12.552473068237305,13.858695457621318,urban,urban,1.0249360057109445
train,Hyderabad,sample_06986,134.41229248046875,0.19511036634254034,547.1769091344346,11.627423933809656,144,0.263169,10.813949584960938,14.49233010576831,urban,urban,0.5080158719678541
train,Hyderabad,sample_06987,46.542930603027344,0.19511036634254034,547.1769091344346,11.627423933809656,144,0.263169,10.813949584960938,14.49233010576831,urban,urban,0.5080158719678541
train,Hyderabad,sample_06988,92.61607360839844,0.19511036634254034,547.1769091344346,11.627423933809656,144,0.263169,10.813949584960938,14.49233010576831,urban,urban,0.5080158719678541
train,Hyderabad,sample_06989,86.32118225097656,0.19511036634254034,547.1769091344346,11.627423933809656,144,0.263169,10.813949584960938,14.49233010576831,urban,urban,0.5080158719678541
train,Hyderabad,sample_06990,43.504615783691406,0.19511036634254034,547.1769091344346,11.627423933809656,144,0.263169,10.813949584960938,14.49233010576831,urban,urban,0.5080158719678541
train,Hyderabad,sample_06991,276.7204284667969,0.36140654864364724,1181.750130144508,10.242497256781153,311,0.263169,11.537036895751953,12.966051332436956,urban,urban,0.9592034652351563
train,Hyderabad,sample_06992,284.94720458984375,0.36140654864364724,1181.750130144508,10.242497256781153,311,0.263169,11.537036895751953,12.966051332436956,urban,urban,0.9592034652351563
train,Hyderabad,sample_06993,127.79586029052734,0.36140654864364724,1181.750130144508,10.242497256781153,311,0.263169,11.537036895751953,12.966051332436956,urban,urban,0.9592034652351563
train,Hyderabad,sample_06994,76.54910278320312,0.36140654864364724,1181.750130144508,10.242497256781153,311,0.263169,11.537036895751953,12.966051332436956,urban,urban,0.9592034652351563
train,Hyderabad,sample_06995,49.229881286621094,0.36140654864364724,1181.750130144508,10.242497256781153,311,0.263169,11.537036895751953,12.966051332436956,urban,urban,0.9592034652351563
train,Hyderabad,sample_06996,295.4345397949219,0.4579528743887008,900.5619962837569,13.377449887152347,237,0.263169,14.634587287902832,17.02928443598848,urban,urban,0.7336540855835838
train,Hyderabad,sample_06997,327.8073425292969,0.4579528743887008,900.5619962837569,13.377449887152347,237,0.263169,14.634587287902832,17.02928443598848,urban,urban,0.7336540855835838
train,Hyderabad,sample_06998,23.640594482421875,0.4579528743887008,900.5619962837569,13.377449887152347,237,0.263169,14.634587287902832,17.02928443598848,urban,urban,0.7336540855835838
train,Hyderabad,sample_06999,25.51424217224121,0.4579528743887008,900.5619962837569,13.377449887152347,237,0.263169,14.634587287902832,17.02928443598848,urban,urban,0.7336540855835838
train,Hyderabad,sample_07000,71.94236755371094,0.4579528743887008,900.5619962837569,13.377449887152347,237,0.263169,14.634587287902832,17.02928443598848,urban,urban,0.7336540855835838
train,Hyderabad,sample_07001,45.99184799194336,0.28010897940106927,581.3754659553367,13.363534167931999,153,0.263169,15.50039005279541,16.710269039752436,urban,urban,0.20196211415694568
train,Hyderabad,sample_07002,51.69652557373047,0.28010897940106927,581.3754659553367,13.363534167931999,153,0.263169,15.50039005279541,16.710269039752436,urban,urban,0.20196211415694568
train,Hyderabad,sample_07003,36.47191619873047,0.28010897940106927,581.3754659553367,13.363534167931999,153,0.263169,15.50039005279541,16.710269039752436,urban,urban,0.20196211415694568
train,Hyderabad,sample_07004,44.075660705566406,0.28010897940106927,581.3754659553367,13.363534167931999,153,0.263169,15.50039005279541,16.710269039752436,urban,urban,0.20196211415694568
train,Hyderabad,sample_07005,151.4028778076172,0.28010897940106927,581.3754659553367,13.363534167931999,153,0.263169,15.50039005279541,16.710269039752436,urban,urban,0.20196211415694568
train,Hyderabad,sample_07006,186.12059020996094,0.5856464857183027,866.3634394628547,16.701860337443474,228,0.263169,15.752689361572266,19.887855392799043,urban,urban,0.8724611331990186
train,Hyderabad,sample_07007,18.584348678588867,0.5856464857183027,866.3634394628547,16.701860337443474,228,0.263169,15.752689361572266,19.887855392799043,urban,urban,0.8724611331990186
train,Hyderabad,sample_07008,47.60654830932617,0.5856464857183027,866.3634394628547,16.701860337443474,228,0.263169,15.752689361572266,19.887855392799043,urban,urban,0.8724611331990186
train,Hyderabad,sample_07009,44.83393478393555,0.5856464857183027,866.3634394628547,16.701860337443474,228,0.263169,15.752689361572266,19.887855392799043,urban,urban,0.8724611331990186
train,Hyderabad,sample_07010,388.2521057128906,0.5856464857183027,866.3634394628547,16.701860337443474,228,0.263169,15.752689361572266,19.887855392799043,urban,urban,0.8724611331990186
train,Hyderabad,sample_07011,41.444252014160156,0.5549589807310131,991.7581478061626,15.408662169101662,261,0.263169,14.188629150390625,18.49898258570967,urban,urban,0.9209416270897346
train,Hyderabad,sample_07012,50.35646057128906,0.5549589807310131,991.7581478061626,15.408662169101662,261,0.263169,14.188629150390625,18.49898258570967,urban,urban,0.9209416270897346
train,Hyderabad,sample_07013,53.47761154174805,0.5549589807310131,991.7581478061626,15.408662169101662,261,0.263169,14.188629150390625,18.49898258570967,urban,urban,0.9209416270897346
train,Hyderabad,sample_07014,35.60586166381836,0.5549589807310131,991.7581478061626,15.408662169101662,261,0.263169,14.188629150390625,18.49898258570967,urban,urban,0.9209416270897346
train,Hyderabad,sample_07015,66.8088607788086,0.5549589807310131,991.7581478061626,15.408662169101662,261,0.263169,14.188629150390625,18.49898258570967,urban,urban,0.9209416270897346
train,Hyderabad,sample_07016,188.38552856445312,0.41676261261774755,911.9615152240576,11.141341502295404,240,0.263169,11.081138610839844,13.931058130661647,urban,urban,0.7467892698323355
train,Hyderabad,sample_07017,57.82789993286133,0.41676261261774755,911.9615152240576,11.141341502295404,240,0.263169,11.081138610839844,13.931058130661647,urban,urban,0.7467892698323355
train,Hyderabad,sample_07018,117.97232818603516,0.41676261261774755,911.9615152240576,11.141341502295404,240,0.263169,11.081138610839844,13.931058130661647,urban,urban,0.7467892698323355
train,Hyderabad,sample_07019,94.11343383789062,0.41676261261774755,911.9615152240576,11.141341502295404,240,0.263169,11.081138610839844,13.931058130661647,urban,urban,0.7467892698323355
train,Hyderabad,sample_07020,83.13668060302734,0.41676261261774755,911.9615152240576,11.141341502295404,240,0.263169,11.081138610839844,13.931058130661647,urban,urban,0.7467892698323355
train,Hyderabad,sample_07021,21.90917205810547,0.5403675964874283,1037.3562235673655,13.081072302274828,273,0.263169,12.830340385437012,16.957379948961865,urban,urban,0.9474554231503075
train,Hyderabad,sample_07022,33.97023010253906,0.5403675964874283,1037.3562235673655,13.081072302274828,273,0.263169,12.830340385437012,16.957379948961865,urban,urban,0.9474554231503075
train,Hyderabad,sample_07023,45.103271484375,0.5403675964874283,1037.3562235673655,13.081072302274828,273,0.263169,12.830340385437012,16.957379948961865,urban,urban,0.9474554231503075
train,Hyderabad,sample_07024,230.83334350585938,0.5403675964874283,1037.3562235673655,13.081072302274828,273,0.263169,12.830340385437012,16.957379948961865,urban,urban,0.9474554231503075
train,Hyderabad,sample_07025,32.808807373046875,0.5403675964874283,1037.3562235673655,13.081072302274828,273,0.263169,12.830340385437012,16.957379948961865,urban,urban,0.9474554231503075
train,Hyderabad,sample_07026,99.57923126220703,0.3750973708909484,1196.9494887315757,9.812657365474667,315,0.263169,11.11972427368164,12.761247230711437,urban,urban,0.9959920486139019
train,Hyderabad,sample_07027,50.31523895263672,0.3750973708909484,1196.9494887315757,9.812657365474667,315,0.263169,11.11972427368164,12.761247230711437,urban,urban,0.9959920486139019
train,Hyderabad,sample_07028,49.390445709228516,0.3750973708909484,1196.9494887315757,9.812657365474667,315,0.263169,11.11972427368164,12.761247230711437,urban,urban,0.9959920486139019
train,Hyderabad,sample_07029,21.984954833984375,0.3750973708909484,1196.9494887315757,9.812657365474667,315,0.263169,11.11972427368164,12.761247230711437,urban,urban,0.9959920486139019
train,Hyderabad,sample_07030,37.43982696533203,0.3750973708909484,1196.9494887315757,9.812657365474667,315,0.263169,11.11972427368164,12.761247230711437,urban,urban,0.9959920486139019
train,Hyderabad,sample_07031,42.42439270019531,0.45638734045423285,683.9711364180432,13.374230732361823,180,0.263169,14.232657432556152,17.107173307736716,urban,urban,0.5360527354770965
train,Hyderabad,sample_07032,71.0475845336914,0.45638734045423285,683.9711364180432,13.374230732361823,180,0.263169,14.232657432556152,17.107173307736716,urban,urban,0.5360527354770965
train,Hyderabad,sample_07033,41.442832946777344,0.45638734045423285,683.9711364180432,13.374230732361823,180,0.263169,14.232657432556152,17.107173307736716,urban,urban,0.5360527354770965
train,Hyderabad,sample_07034,112.94298553466797,0.45638734045423285,683.9711364180432,13.374230732361823,180,0.263169,14.232657432556152,17.107173307736716,urban,urban,0.5360527354770965
train,Hyderabad,sample_07035,54.11494827270508,0.45638734045423285,683.9711364180432,13.374230732361823,180,0.263169,14.232657432556152,17.107173307736716,urban,urban,0.5360527354770965
train,Hyderabad,sample_07036,68.89497375488281,0.3397588621760162,1246.3474041395455,12.37019672427448,328,0.263169,13.46123218536377,15.920344802664548,urban,urban,0.9417428847172921
train,Hyderabad,sample_07037,256.28106689453125,0.3397588621760162,1246.3474041395455,12.37019672427448,328,0.263169,13.46123218536377,15.920344802664548,urban,urban,0.9417428847172921
train,Hyderabad,sample_07038,55.7220344543457,0.3397588621760162,1246.3474041395455,12.37019672427448,328,0.263169,13.46123218536377,15.920344802664548,urban,urban,0.9417428847172921
train,Hyderabad,sample_07039,35.71963882446289,0.3397588621760162,1246.3474041395455,12.37019672427448,328,0.263169,13.46123218536377,15.920344802664548,urban,urban,0.9417428847172921
train,Hyderabad,sample_07040,89.90830993652344,0.3397588621760162,1246.3474041395455,12.37019672427448,328,0.263169,13.46123218536377,15.920344802664548,urban,urban,0.9417428847172921
train,Hyderabad,sample_07041,47.534629821777344,0.09960519666070092,649.7725795971411,7.619216895430256,171,0.263169,9.722953796386719,9.678211839575516,suburban,suburban,0.1515654589463285
train,Hyderabad,sample_07042,111.3003158569336,0.09960519666070092,649.7725795971411,7.619216895430256,171,0.263169,9.722953796386719,9.678211839575516,suburban,suburban,0.1515654589463285
train,Hyderabad,sample_07043,210.459716796875,0.09960519666070092,649.7725795971411,7.619216895430256,171,0.263169,9.722953796386719,9.678211839575516,suburban,suburban,0.1515654589463285
train,Hyderabad,sample_07044,262.5589599609375,0.09960519666070092,649.7725795971411,7.619216895430256,171,0.263169,9.722953796386719,9.678211839575516,suburban,suburban,0.1515654589463285
train,Hyderabad,sample_07045,279.4903259277344,0.09960519666070092,649.7725795971411,7.619216895430256,171,0.263169,9.722953796386719,9.678211839575516,suburban,suburban,0.1515654589463285
train,Hyderabad,sample_07046,58.017112731933594,0.37253247912938076,870.1632791096216,16.078687211299837,229,0.263169,16.39175033569336,19.30151211955141,urban,urban,0.5989236136114405
train,Hyderabad,sample_07047,152.73374938964844,0.37253247912938076,870.1632791096216,16.078687211299837,229,0.263169,16.39175033569336,19.30151211955141,urban,urban,0.5989236136114405
train,Hyderabad,sample_07048,35.11016845703125,0.37253247912938076,870.1632791096216,16.078687211299837,229,0.263169,16.39175033569336,19.30151211955141,urban,urban,0.5989236136114405
train,Hyderabad,sample_07049,121.261474609375,0.37253247912938076,870.1632791096216,16.078687211299837,229,0.263169,16.39175033569336,19.30151211955141,urban,urban,0.5989236136114405
train,Hyderabad,sample_07050,37.57095718383789,0.37253247912938076,870.1632791096216,16.078687211299837,229,0.263169,16.39175033569336,19.30151211955141,urban,urban,0.5989236136114405
train,Hyderabad,sample_07051,64.76532745361328,0.4140191283927818,1371.7421124828534,10.82730233096978,361,0.263169,12.28400993347168,13.849670733771497,urban,urban,1.1084099645438847
