split,city,sample,uav_height_m,alpha,beta_buildings_per_km2,gamma_mode_m,component_count,map_area_km2,mean_nonzero_height_m,raw_environment,routed_environment,prototype_log_distance
train,Minsk,sample_10092,58.37479782104492,0.2278041866633228,292.58765280105183,10.379747522077482,77,0.263169,16.07729148864746,urban,urban,0.7060333291420849
train,Minsk,sample_10093,60.84224319458008,0.2278041866633228,292.58765280105183,10.379747522077482,77,0.263169,16.07729148864746,urban,urban,0.7060333291420849
train,Minsk,sample_10094,56.34904861450195,0.2278041866633228,292.58765280105183,10.379747522077482,77,0.263169,16.07729148864746,urban,urban,0.7060333291420849
train,Minsk,sample_10095,41.9729118347168,0.2278041866633228,292.58765280105183,10.379747522077482,77,0.263169,16.07729148864746,urban,urban,0.7060333291420849
train,Minsk,sample_10096,360.4955749511719,0.17746011118330807,436.9815593781943,6.962371464733742,115,0.263169,11.928951263427734,suburban,suburban,0.8000531399651123
train,Minsk,sample_10097,82.947509765625,0.17746011118330807,436.9815593781943,6.962371464733742,115,0.263169,11.928951263427734,suburban,suburban,0.8000531399651123
train,Minsk,sample_10098,76.22407531738281,0.17746011118330807,436.9815593781943,6.962371464733742,115,0.263169,11.928951263427734,suburban,suburban,0.8000531399651123
train,Minsk,sample_10099,92.61710357666016,0.17746011118330807,436.9815593781943,6.962371464733742,115,0.263169,11.928951263427734,suburban,suburban,0.8000531399651123
train,Minsk,sample_10100,54.61925506591797,0.17746011118330807,436.9815593781943,6.962371464733742,115,0.263169,11.928951263427734,suburban,suburban,0.8000531399651123
train,Minsk,sample_10101,220.9508056640625,0.2800443821270742,300.1873320945856,9.956880110975543,79,0.263169,14.361892700195312,urban,urban,0.6580034408844585
train,Minsk,sample_10102,111.18885040283203,0.2800443821270742,300.1873320945856,9.956880110975543,79,0.263169,14.361892700195312,urban,urban,0.6580034408844585
train,Minsk,sample_10103,20.625444412231445,0.2800443821270742,300.1873320945856,9.956880110975543,79,0.263169,14.361892700195312,urban,urban,0.6580034408844585
train,Minsk,sample_10104,334.20233154296875,0.2800443821270742,300.1873320945856,9.956880110975543,79,0.263169,14.361892700195312,urban,urban,0.6580034408844585
train,Minsk,sample_10105,68.85124969482422,0.2800443821270742,300.1873320945856,9.956880110975543,79,0.263169,14.361892700195312,urban,urban,0.6580034408844585
train,Minsk,sample_10106,81.71642303466797,0.1613449912413696,265.9887752736835,8.12000095538812,70,0.263169,13.089921951293945,urban,urban,1.0768946972101863
train,Minsk,sample_10107,264.4299621582031,0.1613449912413696,265.9887752736835,8.12000095538812,70,0.263169,13.089921951293945,urban,urban,1.0768946972101863
train,Minsk,sample_10108,138.9821014404297,0.1613449912413696,265.9887752736835,8.12000095538812,70,0.263169,13.089921951293945,urban,urban,1.0768946972101863
train,Minsk,sample_10109,88.01445770263672,0.1613449912413696,265.9887752736835,8.12000095538812,70,0.263169,13.089921951293945,urban,urban,1.0768946972101863
train,Minsk,sample_10110,83.32622528076172,0.1613449912413696,265.9887752736835,8.12000095538812,70,0.263169,13.089921951293945,urban,urban,1.0768946972101863
train,Minsk,sample_10111,241.04905700683594,0.18425802431137406,562.3762677215021,7.942447851335118,148,0.263169,14.006467819213867,suburban,suburban,0.6756217149978623
train,Minsk,sample_10112,79.38926696777344,0.18425802431137406,562.3762677215021,7.942447851335118,148,0.263169,14.006467819213867,suburban,suburban,0.6756217149978623
train,Minsk,sample_10113,58.37941360473633,0.18425802431137406,562.3762677215021,7.942447851335118,148,0.263169,14.006467819213867,suburban,suburban,0.6756217149978623
train,Minsk,sample_10114,191.8889617919922,0.18425802431137406,562.3762677215021,7.942447851335118,148,0.263169,14.006467819213867,suburban,suburban,0.6756217149978623
train,Minsk,sample_10115,100.88179016113281,0.18425802431137406,562.3762677215021,7.942447851335118,148,0.263169,14.006467819213867,suburban,suburban,0.6756217149978623
train,Minsk,sample_10116,221.59945678710938,0.3231421634007045,220.39069951248058,15.573818931011361,58,0.263169,21.334306716918945,dense_urban,dense_urban,0.5900975536513381
train,Minsk,sample_10117,220.3391571044922,0.3231421634007045,220.39069951248058,15.573818931011361,58,0.263169,21.334306716918945,dense_urban,dense_urban,0.5900975536513381
train,Minsk,sample_10118,84.04228210449219,0.3231421634007045,220.39069951248058,15.573818931011361,58,0.263169,21.334306716918945,dense_urban,dense_urban,0.5900975536513381
train,Minsk,sample_10119,70.6446304321289,0.3231421634007045,220.39069951248058,15.573818931011361,58,0.263169,21.334306716918945,dense_urban,dense_urban,0.5900975536513381
train,Minsk,sample_10120,33.22981262207031,0.3231421634007045,220.39069951248058,15.573818931011361,58,0.263169,21.334306716918945,dense_urban,dense_urban,0.5900975536513381
train,Minsk,sample_10121,198.21328735351562,0.22632984888037724,246.98957703984894,10.528790290981386,65,0.263169,14.921608924865723,urban,urban,0.8378966071379852
train,Minsk,sample_10122,56.94861602783203,0.22632984888037724,246.98957703984894,10.528790290981386,65,0.263169,14.921608924865723,urban,urban,0.8378966071379852
train,Minsk,sample_10123,38.46442794799805,0.22632984888037724,246.98957703984894,10.528790290981386,65,0.263169,14.921608924865723,urban,urban,0.8378966071379852
train,Minsk,sample_10124,68.64398956298828,0.22632984888037724,246.98957703984894,10.528790290981386,65,0.263169,14.921608924865723,urban,urban,0.8378966071379852
train,Minsk,sample_10125,112.79188537597656,0.22632984888037724,246.98957703984894,10.528790290981386,65,0.263169,14.921608924865723,urban,urban,0.8378966071379852
train,Minsk,sample_10126,51.646461486816406,0.10403200984918437,303.98717174135254,5.382881617628189,80,0.263169,8.921955108642578,suburban,suburban,0.9869743468534832
train,Minsk,sample_10127,208.40164184570312,0.10403200984918437,303.98717174135254,5.382881617628189,80,0.263169,8.921955108642578,suburban,suburban,0.9869743468534832
train,Minsk,sample_10128,73.29364013671875,0.10403200984918437,303.98717174135254,5.382881617628189,80,0.263169,8.921955108642578,suburban,suburban,0.9869743468534832
train,Minsk,sample_10129,296.7666015625,0.10403200984918437,303.98717174135254,5.382881617628189,80,0.263169,8.921955108642578,suburban,suburban,0.9869743468534832
train,Minsk,sample_10130,345.5407409667969,0.10403200984918437,303.98717174135254,5.382881617628189,80,0.263169,8.921955108642578,suburban,suburban,0.9869743468534832
train,Minsk,sample_10131,64.10099792480469,0.2015472947041635,136.79422728360865,15.066150834708035,36,0.263169,25.46629524230957,dense_urban,dense_urban,1.2338869045857863
train,Minsk,sample_10132,266.5970153808594,0.2015472947041635,136.79422728360865,15.066150834708035,36,0.263169,25.46629524230957,dense_urban,dense_urban,1.2338869045857863
train,Minsk,sample_10133,60.69997787475586,0.2015472947041635,136.79422728360865,15.066150834708035,36,0.263169,25.46629524230957,dense_urban,dense_urban,1.2338869045857863
train,Minsk,sample_10134,30.213966369628906,0.2015472947041635,136.79422728360865,15.066150834708035,36,0.263169,25.46629524230957,dense_urban,dense_urban,1.2338869045857863
train,Minsk,sample_10135,62.058380126953125,0.2015472947041635,136.79422728360865,15.066150834708035,36,0.263169,25.46629524230957,dense_urban,dense_urban,1.2338869045857863
train,Minsk,sample_10136,271.30206298828125,0.21531791358404676,436.9815593781943,11.909346966741674,115,0.263169,24.347858428955078,urban,urban,0.4258948202130877
train,Minsk,sample_10137,73.2195053100586,0.21531791358404676,436.9815593781943,11.909346966741674,115,0.263169,24.347858428955078,urban,urban,0.4258948202130877
train,Minsk,sample_10138,95.03776550292969,0.21531791358404676,436.9815593781943,11.909346966741674,115,0.263169,24.347858428955078,urban,urban,0.4258948202130877
train,Minsk,sample_10139,45.91943359375,0.21531791358404676,436.9815593781943,11.909346966741674,115,0.263169,24.347858428955078,urban,urban,0.4258948202130877
train,Minsk,sample_10140,21.647077560424805,0.21531791358404676,436.9815593781943,11.909346966741674,115,0.263169,24.347858428955078,urban,urban,0.4258948202130877
train,Minsk,sample_10141,29.258926391601562,0.21425775832259877,330.5860492687209,11.907008219949928,87,0.263169,20.40199089050293,urban,urban,0.5812129936547694
train,Minsk,sample_10142,120.07044982910156,0.21425775832259877,330.5860492687209,11.907008219949928,87,0.263169,20.40199089050293,urban,urban,0.5812129936547694
train,Minsk,sample_10143,38.43003845214844,0.21425775832259877,330.5860492687209,11.907008219949928,87,0.263169,20.40199089050293,urban,urban,0.5812129936547694
train,Minsk,sample_10144,65.39891815185547,0.21425775832259877,330.5860492687209,11.907008219949928,87,0.263169,20.40199089050293,urban,urban,0.5812129936547694
train,Minsk,sample_10145,61.41975784301758,0.21425775832259877,330.5860492687209,11.907008219949928,87,0.263169,20.40199089050293,urban,urban,0.5812129936547694
train,Minsk,sample_10146,77.23609161376953,0.08649195003970832,296.3874924478187,5.658086432311306,78,0.263169,9.587297439575195,suburban,suburban,1.0014782113942593
train,Minsk,sample_10147,358.49761962890625,0.08649195003970832,296.3874924478187,5.658086432311306,78,0.263169,9.587297439575195,suburban,suburban,1.0014782113942593
train,Minsk,sample_10148,314.3200988769531,0.08649195003970832,296.3874924478187,5.658086432311306,78,0.263169,9.587297439575195,suburban,suburban,1.0014782113942593
train,Minsk,sample_10149,64.39674377441406,0.08649195003970832,296.3874924478187,5.658086432311306,78,0.263169,9.587297439575195,suburban,suburban,1.0014782113942593
train,Minsk,sample_10150,58.031654357910156,0.08649195003970832,296.3874924478187,5.658086432311306,78,0.263169,9.587297439575195,suburban,suburban,1.0014782113942593
train,Minsk,sample_10151,411.2048645019531,0.2332911551132542,220.39069951248058,16.541957822109907,58,0.263169,24.46914291381836,dense_urban,dense_urban,0.8439596649117508
train,Minsk,sample_10152,51.45913314819336,0.2332911551132542,220.39069951248058,16.541957822109907,58,0.263169,24.46914291381836,dense_urban,dense_urban,0.8439596649117508
train,Minsk,sample_10153,86.58161926269531,0.2332911551132542,220.39069951248058,16.541957822109907,58,0.263169,24.46914291381836,dense_urban,dense_urban,0.8439596649117508
train,Minsk,sample_10154,65.96124267578125,0.2332911551132542,220.39069951248058,16.541957822109907,58,0.263169,24.46914291381836,dense_urban,dense_urban,0.8439596649117508
train,Minsk,sample_10155,24.106924057006836,0.2332911551132542,220.39069951248058,16.541957822109907,58,0.263169,24.46914291381836,dense_urban,dense_urban,0.8439596649117508
train,Minsk,sample_10156,78.42706298828125,0.3199578977767138,425.58204043789357,10.089823300918836,112,0.263169,17.42888832092285,urban,urban,0.4328372516298316
train,Minsk,sample_10157,39.410404205322266,0.3199578977767138,425.58204043789357,10.089823300918836,112,0.263169,17.42888832092285,urban,urban,0.4328372516298316
train,Minsk,sample_10158,254.6242218017578,0.3199578977767138,425.58204043789357,10.089823300918836,112,0.263169,17.42888832092285,urban,urban,0.4328372516298316
train,Minsk,sample_10159,46.30561828613281,0.3199578977767138,425.58204043789357,10.089823300918836,112,0.263169,17.42888832092285,urban,urban,0.4328372516298316
train,Minsk,sample_10160,68.53865051269531,0.3199578977767138,425.58204043789357,10.089823300918836,112,0.263169,17.42888832092285,urban,urban,0.4328372516298316
train,Minsk,sample_10161,46.24673080444336,0.18349045670272715,201.39150127864605,13.250811125009252,53,0.263169,22.83563804626465,urban,urban,1.0411506370849697
train,Minsk,sample_10162,101.84012603759766,0.18349045670272715,201.39150127864605,13.250811125009252,53,0.263169,22.83563804626465,urban,urban,1.0411506370849697
train,Minsk,sample_10163,39.402305603027344,0.18349045670272715,201.39150127864605,13.250811125009252,53,0.263169,22.83563804626465,urban,urban,1.0411506370849697
train,Minsk,sample_10164,32.5587043762207,0.18349045670272715,201.39150127864605,13.250811125009252,53,0.263169,22.83563804626465,urban,urban,1.0411506370849697
train,Minsk,sample_10165,347.1220703125,0.18349045670272715,201.39150127864605,13.250811125009252,53,0.263169,22.83563804626465,urban,urban,1.0411506370849697
train,Minsk,sample_10166,192.01458740234375,0.16933225417887365,193.79182198511225,11.833823273381022,51,0.263169,18.781356811523438,urban,urban,1.1321098040623085
train,Minsk,sample_10167,90.27862548828125,0.16933225417887365,193.79182198511225,11.833823273381022,51,0.263169,18.781356811523438,urban,urban,1.1321098040623085
train,Minsk,sample_10168,306.70672607421875,0.16933225417887365,193.79182198511225,11.833823273381022,51,0.263169,18.781356811523438,urban,urban,1.1321098040623085
train,Minsk,sample_10169,77.01092529296875,0.16933225417887365,193.79182198511225,11.833823273381022,51,0.263169,18.781356811523438,urban,urban,1.1321098040623085
train,Minsk,sample_10170,54.191871643066406,0.16933225417887365,193.79182198511225,11.833823273381022,51,0.263169,18.781356811523438,urban,urban,1.1321098040623085
train,Minsk,sample_10171,236.93179321289062,0.20625909586615446,311.58685103488637,12.96319976452422,82,0.263169,19.365333557128906,urban,urban,0.6207431971176944
train,Minsk,sample_10172,47.990325927734375,0.20625909586615446,311.58685103488637,12.96319976452422,82,0.263169,19.365333557128906,urban,urban,0.6207431971176944
train,Minsk,sample_10173,30.333993911743164,0.20625909586615446,311.58685103488637,12.96319976452422,82,0.263169,19.365333557128906,urban,urban,0.6207431971176944
train,Minsk,sample_10174,116.29712677001953,0.20625909586615446,311.58685103488637,12.96319976452422,82,0.263169,19.365333557128906,urban,urban,0.6207431971176944
train,Minsk,sample_10175,62.96013641357422,0.20625909586615446,311.58685103488637,12.96319976452422,82,0.263169,19.365333557128906,urban,urban,0.6207431971176944
train,Minsk,sample_10176,77.87413024902344,0.14546926119717749,284.987973507518,6.975879803776602,75,0.263169,11.066915512084961,suburban,suburban,1.046678499409919
train,Minsk,sample_10177,209.61427307128906,0.14546926119717749,284.987973507518,6.975879803776602,75,0.263169,11.066915512084961,suburban,suburban,1.046678499409919
train,Minsk,sample_10178,20.643383026123047,0.14546926119717749,284.987973507518,6.975879803776602,75,0.263169,11.066915512084961,suburban,suburban,1.046678499409919
train,Minsk,sample_10179,63.6834831237793,0.14546926119717749,284.987973507518,6.975879803776602,75,0.263169,11.066915512084961,suburban,suburban,1.046678499409919
train,Minsk,sample_10180,204.08663940429688,0.14546926119717749,284.987973507518,6.975879803776602,75,0.263169,11.066915512084961,suburban,suburban,1.046678499409919
train,Minsk,sample_10181,302.5331726074219,0.2406058464332805,322.9863699751871,11.845251760793465,85,0.263169,18.702577590942383,urban,urban,0.5435030664525259
train,Minsk,sample_10182,59.956939697265625,0.2406058464332805,322.9863699751871,11.845251760793465,85,0.263169,18.702577590942383,urban,urban,0.5435030664525259
train,Minsk,sample_10183,82.96566772460938,0.2406058464332805,322.9863699751871,11.845251760793465,85,0.263169,18.702577590942383,urban,urban,0.5435030664525259
train,Minsk,sample_10184,153.44448852539062,0.2406058464332805,322.9863699751871,11.845251760793465,85,0.263169,18.702577590942383,urban,urban,0.5435030664525259
train,Minsk,sample_10185,61.84031677246094,0.2406058464332805,322.9863699751871,11.845251760793465,85,0.263169,18.702577590942383,urban,urban,0.5435030664525259
train,Minsk,sample_10186,100.72142791748047,0.24065144450904172,189.99198233834534,11.934972660528988,50,0.263169,18.583641052246094,dense_urban,dense_urban,1.0049524631186615
train,Minsk,sample_10187,20.87803077697754,0.24065144450904172,189.99198233834534,11.934972660528988,50,0.263169,18.583641052246094,dense_urban,dense_urban,1.0049524631186615
train,Minsk,sample_10188,66.24108123779297,0.24065144450904172,189.99198233834534,11.934972660528988,50,0.263169,18.583641052246094,dense_urban,dense_urban,1.0049524631186615
train,Minsk,sample_10189,67.28465270996094,0.24065144450904172,189.99198233834534,11.934972660528988,50,0.263169,18.583641052246094,dense_urban,dense_urban,1.0049524631186615
train,Minsk,sample_10190,59.42530059814453,0.24065144450904172,189.99198233834534,11.934972660528988,50,0.263169,18.583641052246094,dense_urban,dense_urban,1.0049524631186615
train,Minsk,sample_10191,167.7532501220703,0.2401232667981411,148.19374622390936,11.327055467222099,39,0.263169,15.104866981506348,dense_urban,dense_urban,1.1655845249602979
train,Minsk,sample_10192,222.0056915283203,0.2401232667981411,148.19374622390936,11.327055467222099,39,0.263169,15.104866981506348,dense_urban,dense_urban,1.1655845249602979
train,Minsk,sample_10193,267.52520751953125,0.2401232667981411,148.19374622390936,11.327055467222099,39,0.263169,15.104866981506348,dense_urban,dense_urban,1.1655845249602979
train,Minsk,sample_10194,72.96125793457031,0.2401232667981411,148.19374622390936,11.327055467222099,39,0.263169,15.104866981506348,dense_urban,dense_urban,1.1655845249602979
train,Minsk,sample_10195,110.65576171875,0.2401232667981411,148.19374622390936,11.327055467222099,39,0.263169,15.104866981506348,dense_urban,dense_urban,1.1655845249602979
train,Minsk,sample_10196,73.8288345336914,0.18635173595674262,220.39069951248058,8.885132998060675,58,0.263169,13.51374340057373,urban,urban,1.0826104694434098
train,Minsk,sample_10197,360.4733581542969,0.18635173595674262,220.39069951248058,8.885132998060675,58,0.263169,13.51374340057373,urban,urban,1.0826104694434098
train,Minsk,sample_10198,66.6143798828125,0.18635173595674262,220.39069951248058,8.885132998060675,58,0.263169,13.51374340057373,urban,urban,1.0826104694434098
train,Minsk,sample_10199,75.35797882080078,0.18635173595674262,220.39069951248058,8.885132998060675,58,0.263169,13.51374340057373,urban,urban,1.0826104694434098
train,Minsk,sample_10200,45.55280685424805,0.18635173595674262,220.39069951248058,8.885132998060675,58,0.263169,13.51374340057373,urban,urban,1.0826104694434098
train,Minsk,sample_10201,22.1518497467041,0.18646573114614562,167.1929444577439,8.847880347835282,44,0.263169,13.345230102539062,urban,urban,1.3056854168422272
train,Minsk,sample_10202,111.87776947021484,0.18646573114614562,167.1929444577439,8.847880347835282,44,0.263169,13.345230102539062,urban,urban,1.3056854168422272
train,Minsk,sample_10203,143.82977294921875,0.18646573114614562,167.1929444577439,8.847880347835282,44,0.263169,13.345230102539062,urban,urban,1.3056854168422272
train,Minsk,sample_10204,36.33998107910156,0.18646573114614562,167.1929444577439,8.847880347835282,44,0.263169,13.345230102539062,urban,urban,1.3056854168422272
train,Minsk,sample_10205,115.88768005371094,0.18646573114614562,167.1929444577439,8.847880347835282,44,0.263169,13.345230102539062,urban,urban,1.3056854168422272
train,Minsk,sample_10206,242.6842498779297,0.2659279778393352,155.79342551744318,11.714587508097548,41,0.263169,17.98055648803711,dense_urban,dense_urban,1.0555158897918382
train,Minsk,sample_10207,52.88028335571289,0.2659279778393352,155.79342551744318,11.714587508097548,41,0.263169,17.98055648803711,dense_urban,dense_urban,1.0555158897918382
train,Minsk,sample_10208,68.52084350585938,0.2659279778393352,155.79342551744318,11.714587508097548,41,0.263169,17.98055648803711,dense_urban,dense_urban,1.0555158897918382
train,Minsk,sample_10209,76.36881256103516,0.2659279778393352,155.79342551744318,11.714587508097548,41,0.263169,17.98055648803711,dense_urban,dense_urban,1.0555158897918382
train,Minsk,sample_10210,139.84234619140625,0.2659279778393352,155.79342551744318,11.714587508097548,41,0.263169,17.98055648803711,dense_urban,dense_urban,1.0555158897918382
train,Minsk,sample_10211,224.62759399414062,0.11510094274021636,182.3923030448115,12.16498034713678,48,0.263169,16.466428756713867,urban,urban,1.4066149418117124
train,Minsk,sample_10212,308.2535705566406,0.11510094274021636,182.3923030448115,12.16498034713678,48,0.263169,16.466428756713867,urban,urban,1.4066149418117124
train,Minsk,sample_10213,93.74447631835938,0.11510094274021636,182.3923030448115,12.16498034713678,48,0.263169,16.466428756713867,urban,urban,1.4066149418117124
train,Minsk,sample_10214,79.41712188720703,0.11510094274021636,182.3923030448115,12.16498034713678,48,0.263169,16.466428756713867,urban,urban,1.4066149418117124
train,Minsk,sample_10215,45.40143966674805,0.11510094274021636,182.3923030448115,12.16498034713678,48,0.263169,16.466428756713867,urban,urban,1.4066149418117124
train,Minsk,sample_10216,69.61289978027344,0.13691582215230516,182.3923030448115,10.397923494376847,48,0.263169,14.33716869354248,urban,urban,1.3291191857770401
train,Minsk,sample_10217,46.67071533203125,0.13691582215230516,182.3923030448115,10.397923494376847,48,0.263169,14.33716869354248,urban,urban,1.3291191857770401
train,Minsk,sample_10218,115.61698913574219,0.13691582215230516,182.3923030448115,10.397923494376847,48,0.263169,14.33716869354248,urban,urban,1.3291191857770401
train,Minsk,sample_10219,25.208547592163086,0.13691582215230516,182.3923030448115,10.397923494376847,48,0.263169,14.33716869354248,urban,urban,1.3291191857770401
train,Minsk,sample_10220,91.21292877197266,0.13691582215230516,182.3923030448115,10.397923494376847,48,0.263169,14.33716869354248,urban,urban,1.3291191857770401
train,Minsk,sample_10221,74.57829284667969,0.13981509980278833,235.5900580995482,9.14952314821542,62,0.263169,13.547999382019043,urban,urban,1.1804798380767882
train,Minsk,sample_10222,18.071025848388672,0.13981509980278833,235.5900580995482,9.14952314821542,62,0.263169,13.547999382019043,urban,urban,1.1804798380767882
train,Minsk,sample_10223,126.59402465820312,0.13981509980278833,235.5900580995482,9.14952314821542,62,0.263169,13.547999382019043,urban,urban,1.1804798380767882
train,Minsk,sample_10224,57.9290771484375,0.13981509980278833,235.5900580995482,9.14952314821542,62,0.263169,13.547999382019043,urban,urban,1.1804798380767882
train,Minsk,sample_10225,54.17826843261719,0.13981509980278833,235.5900580995482,9.14952314821542,62,0.263169,13.547999382019043,urban,urban,1.1804798380767882
train,Minsk,sample_10226,173.61532592773438,0.3204518769307935,208.99118057217987,12.700242822950933,55,0.263169,21.49057388305664,dense_urban,dense_urban,0.7313049374542508
train,Minsk,sample_10227,88.47962951660156,0.3204518769307935,208.99118057217987,12.700242822950933,55,0.263169,21.49057388305664,dense_urban,dense_urban,0.7313049374542508
train,Minsk,sample_10228,48.943634033203125,0.3204518769307935,208.99118057217987,12.700242822950933,55,0.263169,21.49057388305664,dense_urban,dense_urban,0.7313049374542508
train,Minsk,sample_10229,55.01728439331055,0.3204518769307935,208.99118057217987,12.700242822950933,55,0.263169,21.49057388305664,dense_urban,dense_urban,0.7313049374542508
train,Minsk,sample_10230,64.04552459716797,0.3204518769307935,208.99118057217987,12.700242822950933,55,0.263169,21.49057388305664,dense_urban,dense_urban,0.7313049374542508
train,Minsk,sample_10231,72.14851379394531,0.24340632825294772,1345.143234955485,6.3588220883890205,354,0.263169,9.848649978637695,suburban,suburban,1.0887172452785094
train,Minsk,sample_10232,55.322601318359375,0.24340632825294772,1345.143234955485,6.3588220883890205,354,0.263169,9.848649978637695,suburban,suburban,1.0887172452785094
train,Minsk,sample_10233,394.9843444824219,0.24340632825294772,1345.143234955485,6.3588220883890205,354,0.263169,9.848649978637695,suburban,suburban,1.0887172452785094
train,Minsk,sample_10234,52.24823760986328,0.24340632825294772,1345.143234955485,6.3588220883890205,354,0.263169,9.848649978637695,suburban,suburban,1.0887172452785094
train,Minsk,sample_10235,84.6895980834961,0.24340632825294772,1345.143234955485,6.3588220883890205,354,0.263169,9.848649978637695,suburban,suburban,1.0887172452785094
train,Minsk,sample_10236,29.443462371826172,0.22857935395126325,292.58765280105183,11.375588591100385,77,0.263169,15.578619003295898,urban,urban,0.6614789839559676
train,Minsk,sample_10237,235.7108154296875,0.22857935395126325,292.58765280105183,11.375588591100385,77,0.263169,15.578619003295898,urban,urban,0.6614789839559676
train,Minsk,sample_10238,256.3778991699219,0.22857935395126325,292.58765280105183,11.375588591100385,77,0.263169,15.578619003295898,urban,urban,0.6614789839559676
train,Minsk,sample_10239,256.6567077636719,0.22857935395126325,292.58765280105183,11.375588591100385,77,0.263169,15.578619003295898,urban,urban,0.6614789839559676
train,Minsk,sample_10240,43.25836181640625,0.22857935395126325,292.58765280105183,11.375588591100385,77,0.263169,15.578619003295898,urban,urban,0.6614789839559676
train,Minsk,sample_10241,63.736698150634766,0.18248729903598068,322.9863699751871,9.13856562491008,85,0.263169,14.062914848327637,urban,urban,0.8268277450725253
train,Minsk,sample_10242,43.06968307495117,0.18248729903598068,322.9863699751871,9.13856562491008,85,0.263169,14.062914848327637,urban,urban,0.8268277450725253
train,Minsk,sample_10243,80.68071746826172,0.18248729903598068,322.9863699751871,9.13856562491008,85,0.263169,14.062914848327637,urban,urban,0.8268277450725253
train,Minsk,sample_10244,48.6550407409668,0.18248729903598068,322.9863699751871,9.13856562491008,85,0.263169,14.062914848327637,urban,urban,0.8268277450725253
train,Minsk,sample_10245,96.39447784423828,0.18248729903598068,322.9863699751871,9.13856562491008,85,0.263169,14.062914848327637,urban,urban,0.8268277450725253
train,Minsk,sample_10246,86.63706970214844,0.18150694040711482,661.1720985374418,6.775593865823308,174,0.263169,11.857437133789062,suburban,suburban,0.6315444476520748
train,Minsk,sample_10247,115.23033905029297,0.18150694040711482,661.1720985374418,6.775593865823308,174,0.263169,11.857437133789062,suburban,suburban,0.6315444476520748
train,Minsk,sample_10248,58.25581359863281,0.18150694040711482,661.1720985374418,6.775593865823308,174,0.263169,11.857437133789062,suburban,suburban,0.6315444476520748
train,Minsk,sample_10249,61.33882141113281,0.18150694040711482,661.1720985374418,6.775593865823308,174,0.263169,11.857437133789062,suburban,suburban,0.6315444476520748
train,Minsk,sample_10250,58.69763946533203,0.18150694040711482,661.1720985374418,6.775593865823308,174,0.263169,11.857437133789062,suburban,suburban,0.6315444476520748
train,Minsk,sample_10251,31.180940628051758,0.20653268432072167,220.39069951248058,9.83809807841147,58,0.263169,16.62237548828125,urban,urban,0.9941702226205246
train,Minsk,sample_10252,63.353797912597656,0.20653268432072167,220.39069951248058,9.83809807841147,58,0.263169,16.62237548828125,urban,urban,0.9941702226205246
train,Minsk,sample_10253,59.29828643798828,0.20653268432072167,220.39069951248058,9.83809807841147,58,0.263169,16.62237548828125,urban,urban,0.9941702226205246
train,Minsk,sample_10254,138.76226806640625,0.20653268432072167,220.39069951248058,9.83809807841147,58,0.263169,16.62237548828125,urban,urban,0.9941702226205246
train,Minsk,sample_10255,49.29048538208008,0.20653268432072167,220.39069951248058,9.83809807841147,58,0.263169,16.62237548828125,urban,urban,0.9941702226205246
train,Minsk,sample_10256,333.48651123046875,0.1854701731586927,303.98717174135254,8.743957232866418,80,0.263169,14.361470222473145,urban,urban,0.8775786716848967
train,Minsk,sample_10257,349.4917907714844,0.1854701731586927,303.98717174135254,8.743957232866418,80,0.263169,14.361470222473145,urban,urban,0.8775786716848967
train,Minsk,sample_10258,66.89163970947266,0.1854701731586927,303.98717174135254,8.743957232866418,80,0.263169,14.361470222473145,urban,urban,0.8775786716848967
train,Minsk,sample_10259,66.8900375366211,0.1854701731586927,303.98717174135254,8.743957232866418,80,0.263169,14.361470222473145,urban,urban,0.8775786716848967
train,Minsk,sample_10260,339.1085205078125,0.1854701731586927,303.98717174135254,8.743957232866418,80,0.263169,14.361470222473145,urban,urban,0.8775786716848967
train,Minsk,sample_10261,162.84307861328125,0.24263116096500728,288.7878131542849,15.206643266319643,76,0.263169,25.738513946533203,urban,urban,0.5886779186794449
train,Minsk,sample_10262,85.28633880615234,0.24263116096500728,288.7878131542849,15.206643266319643,76,0.263169,25.738513946533203,urban,urban,0.5886779186794449
train,Minsk,sample_10263,112.80000305175781,0.24263116096500728,288.7878131542849,15.206643266319643,76,0.263169,25.738513946533203,urban,urban,0.5886779186794449
train,Minsk,sample_10264,65.23572540283203,0.24263116096500728,288.7878131542849,15.206643266319643,76,0.263169,25.738513946533203,urban,urban,0.5886779186794449
train,Minsk,sample_10265,66.29405975341797,0.24263116096500728,288.7878131542849,15.206643266319643,76,0.263169,25.738513946533203,urban,urban,0.5886779186794449
train,Bratislava,sample_03406,71.32036590576172,0.23457550091386142,391.3834836169914,15.08877976033569,103,0.263169,22.751052856445312,urban,urban,0.34718755192063405
train,Bratislava,sample_03407,312.7921142578125,0.23457550091386142,391.3834836169914,15.08877976033569,103,0.263169,22.751052856445312,urban,urban,0.34718755192063405
train,Bratislava,sample_03408,63.8358154296875,0.23457550091386142,391.3834836169914,15.08877976033569,103,0.263169,22.751052856445312,urban,urban,0.34718755192063405
train,Bratislava,sample_03409,93.6666030883789,0.23457550091386142,391.3834836169914,15.08877976033569,103,0.263169,22.751052856445312,urban,urban,0.34718755192063405
train,Bratislava,sample_03410,141.09498596191406,0.23457550091386142,391.3834836169914,15.08877976033569,103,0.263169,22.751052856445312,urban,urban,0.34718755192063405
